Seq	SIMBAD_ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	L	eL1	eL2	Meta	eMeta1	eMeta2	logg	elogg1	elogg2	rho	erho1	erho2	Prot	eProt1	eProt2	Age	eAge1	eAge2	cutoff	class	type	cat1	cat2	e_M	e_R	e_Teff	e_L	mode
1186	EPIC212006227	1.149550628	0.022386513	0.022386513	1.27946642	0.062535325	0.062535325	6003	119	119	1.897	0.161737803171762	0.161737803171762	0.03	0.1	0.12	4.043	0.168	0.14	NA	NA	NA	3.6691	0	0	0.79	0.06	0.06	3.8591497	MS	F	huber16	rebull17	1.94741427256217	4.8876097115546	1.98234216225221	8.52597802697741	Clust
1187	EPIC212006723	0.338	0.072	0.062	0.31	0.057	0.035	3679	87	87	0.05556	0.00773147462035061	0.00773147462035061	0.043	0.1	0.08	4.96	0.04	0.064	NA	NA	NA	18.669	0	0	0.79	0.06	0.06	5.3825317	PMS	M	huber16	rebull17	19.8224852071006	14.8387096774194	2.36477303615113	13.9155410733452	Clust
1188	EPIC212006725	0.544	0.092	0.111	0.47	0.084	0.096	4111	251	251	0.002985	0.000492786794413024	0.000492786794413024	-0.161	0.2	0.28	4.801	0.096	0.08	NA	NA	NA	0.2029	0	0	0.79	0.06	0.06	5.0993557	PMS	K	huber16	rebull17	18.6580882352941	19.1489361702128	6.10557042082218	16.5087703320946	Clust
1189	EPIC212007145	0.213	0.044	0.038	0.222	0.035	0.03	3534	140	112	0.004661	0.000769864724605327	0.000769864724605327	-0.133	0.2	0.2	5.068	0.04	0.048	NA	NA	NA	0.8702	0	0	0.79	0.06	0.06	5.4775792	PMS	M	huber16	rebull17	19.2488262910798	14.6396396396396	3.56536502546689	16.5171577902881	Clust
1190	EPIC212007343	0.231	0.036	0.026	0.241	0.026	0.023	3515	84	56	0.03215	0.0103628387032003	0.0103628387032003	0.041	0.08	0.08	5.04	0.025	0.03	NA	NA	NA	16.978	0	0	0.79	0.06	0.06	5.4900337	PMS	M	huber16	rebull17	13.4199134199134	10.1659751037344	1.99146514935989	32.2327797922249	Clust
1191	EPIC212007419	0.475	0.024	0.053	0.428	0.017	0.041	3851	46	76	0.04942	0.00702226881605044	0.00702226881605044	0.191	0.2	0.2	4.848	0.044	0.02	NA	NA	NA	19.0205	0	0	0.79	0.06	0.06	5.2697857	PMS	K	huber16	rebull17	8.10526315789474	6.77570093457944	1.584004154765	14.20936628096	Clust
1192	EPIC212008129	0.183	0.042	0.023	0.2	0.033	0.021	3437	143	102	0.004985	0.000870803355716568	0.000870803355716568	-0.082	0.15	0.18	5.099	0.028	0.049	NA	NA	NA	0.3302	0	0	0.79	0.06	0.06	5.5411627	PMS	M	huber16	rebull17	17.7595628415301	13.5	3.56415478615071	17.4684725319271	Clust
1193	EPIC212008490	0.88845037	0.01762626	0.01762626	0.818912757	0.044789522	0.044789522	5452	159	159	0.5414	0.0462073879382896	0.0462073879382896	-0.013	0.1	0.24	4.517	0.035	0.14	NA	NA	NA	11.093	0	0	0.79	0.06	0.06	4.2203302	MS	G	huber16	rebull17	1.98393299110225	5.46938872512887	2.91636096845194	8.53479644224041	Clust
1194	EPIC212008515	1.579355314	0.03246984	0.03246984	2.110986712	0.122663193	0.122663193	6820	205	164	8.587	0.700748243454197	0.700748243454197	0.046	0.1	0.1	4.158	0.07	0.112	NA	NA	NA	0.0587	0	0	0.79	0.06	0.06	3.3236062	MS	F	huber16	rebull17	2.05589202835962	5.81070417462675	2.70527859237537	8.16057113606844	Clust
1195	EPIC212008710	0.531	0.08	0.025	0.476	0.063	0.038	4163	98	123	0.1444	0.0169466512847225	0.0169466512847225	-0.204	0.18	0.15	4.805	0.04	0.048	NA	NA	NA	23.5728	0	0	0.79	0.06	0.06	5.0652697	PMS	K	huber16	rebull17	9.88700564971751	10.609243697479	2.65433581551766	11.7359080919131	Clust
1196	EPIC212008913	0.456	0.142	0.142	0.414	0.132	0.117	4004	376	269	0.007013	0.00113379920288807	0.00113379920288807	-0.151	0.2	0.28	4.844	0.12	0.12	NA	NA	NA	2.2464	0	0	0.79	0.06	0.06	5.1694942	PMS	K	huber16	rebull17	31.140350877193	30.0724637681159	8.05444555444556	16.1671068428357	Clust
1197	EPIC212009131	0.166	0.035	0.019	0.183	0.028	0.016	3413	139	139	0.00419	0.000770435601329008	0.000770435601329008	-0.169	0.2	0.2	5.122	0.03	0.048	NA	NA	NA	0.2431	0	0	0.79	0.06	0.06	5.5568947	PMS	M	huber16	rebull17	16.2650602409639	12.0218579234973	4.07266334602989	18.3874845185921	Clust
1198	EPIC212009190	0.429	0.026	0.057	0.381	0.028	0.043	3855	38	38	0.08991	0.0116398173338156	0.0116398173338156	-0.057	0.06	0.08	4.899	0.054	0.024	NA	NA	NA	14.9257	0	0	0.79	0.06	0.06	5.2671637	PMS	K	huber16	rebull17	9.67365967365967	9.31758530183727	0.985732814526589	12.9460764473536	Clust
1199	EPIC212009294	0.426	0.061	0.051	0.376	0.056	0.035	3915	39	79	0.1134	0.0131196368216623	0.0131196368216623	-0.142	0.15	0.15	4.894	0.045	0.045	NA	NA	NA	13.7765	0	0	0.79	0.06	0.06	5.2278337	PMS	K	huber16	rebull17	13.1455399061033	12.1010638297872	1.50702426564496	11.5693446399138	Clust
1200	EPIC212009372	0.764158383	0.009343921	0.009343921	0.648220999	0.020873982	0.020873982	5053	160	80	0.2648	0.0077243850331841	0.0077243850331841	-0.278	0.3	0.25	4.571	0.04	0.936	NA	NA	NA	9.8695	0	0	0.79	0.06	0.06	4.4818747	MS	K	huber16	rebull17	1.22277281881235	3.22019527787621	2.37482683554324	2.91706383428403	Clust
1201	EPIC212009427	0.583	0.03	0.036	0.511	0.038	0.025	4116	131	65	0.1273	0.0161210568819419	0.0161210568819419	0.034	0.12	0.24	4.779	0.02	0.036	NA	NA	NA	1.5574	0	0	0.79	0.06	0.06	5.0960782	PMS	K	huber16	rebull17	5.66037735849057	6.16438356164384	2.38095238095238	12.6638310148797	Clust
1202	EPIC212009464	0.75830963	0.014187288	0.014187288	0.699957755	0.030004514	0.030004514	4786	57	47	0.2726	0.0237651484247067	0.0237651484247067	-0.115	0.1	0.14	4.623	0.03	0.03	NA	NA	NA	10.8936	0	0	0.79	0.06	0.06	4.6568932	MS	K	huber16	rebull17	1.87090964412518	4.2866178402438	1.08650229837025	8.71795613525559	Clust
1203	EPIC212009944	0.395	0.047	0.102	0.364	0.029	0.085	3733	91	159	0.07535	0.0103613157688646	0.0103613157688646	0.063	0.08	0.06	4.909	0.09	0.025	NA	NA	NA	19.1984	0	0	0.79	0.06	0.06	5.3471347	PMS	K	huber16	rebull17	18.8607594936709	15.6593406593407	3.34851326011251	13.7509167470002	Clust
1204	EPIC212010154	0.559	0.065	0.065	0.493	0.064	0.056	4095	191	159	0.07143	0.00354782100255535	0.00354782100255535	-0.022	0.12	0.15	4.791	0.05	0.06	NA	NA	NA	14.7165	0	0	0.79	0.06	0.06	5.1098437	PMS	K	huber16	rebull17	11.6279069767442	12.1703853955375	4.27350427350427	4.96685006657616	Clust
1205	EPIC212010383	0.511	0.074	0.089	0.445	0.074	0.064	4009	165	118	0.1364	0.0178257892032481	0.0178257892032481	-0.088	0.18	0.18	4.837	0.065	0.065	NA	NA	NA	14.47	0	0	0.79	0.06	0.06	5.1662167	PMS	K	huber16	rebull17	15.9491193737769	15.5056179775281	3.52955849338987	13.0687604129385	Clust
1206	EPIC212010627	0.202	0.044	0.051	0.216	0.029	0.042	3427	105	158	0.0198	0.00292182099036385	0.00292182099036385	0.087	0.06	0.1	5.072	0.048	0.04	NA	NA	NA	4.7204	0	0	0.79	0.06	0.06	5.5477177	PMS	M	huber16	rebull17	23.5148514851485	16.4351851851852	3.83717537204552	14.7566716685043	Clust
1207	EPIC212011152	0.922205392	0.019387867	0.019387867	0.914431797	0.053033371	0.053033371	5403	163	163	0.6714	0.0618565443127436	0.0618565443127436	0.01	0.1	0.1	4.529	0.03	0.036	NA	NA	NA	9.1716	0	0	0.79	0.06	0.06	4.2524497	MS	G	huber16	rebull17	2.10233719821929	5.79959830508825	3.01684249491024	9.2130688580196	Clust
1208	EPIC212011394	0.237	0.082	0.054	0.238	0.06	0.035	3513	103	82	0.04963	0.00708459032049841	0.00708459032049841	0.041	0.1	0.1	5.042	0.045	0.072	NA	NA	NA	18.3688	0	0	0.79	0.06	0.06	5.4913447	PMS	M	huber16	rebull17	28.6919831223629	19.9579831932773	2.63307714204384	14.2748142665694	Clust
1209	EPIC212011416	0.245	0.064	0.036	0.249	0.044	0.027	3534	84	63	NA	NA	NA	0.008	0.15	0.15	5.027	0.035	0.049	NA	NA	NA	15.6958	0	0	0.79	0.06	0.06	5.4775792	PMS	M	huber16	rebull17	20.4081632653061	14.2570281124498	2.07979626485569	100	Clust
1210	EPIC212011557	0.411	0.103	0.144	0.378	0.085	0.105	3837	232	232	0.03737	0.00537365838769763	0.00537365838769763	-0.033	0.15	0.24	4.9	0.112	0.096	NA	NA	NA	21.6255	0	0	0.79	0.06	0.06	5.2789627	PMS	K	huber16	rebull17	30.0486618004866	25.1322751322751	6.04639040917383	14.3796049978529	Clust
1211	EPIC212011680	0.34	0.034	0.034	0.319	0.023	0.021	3696	44	74	0.07163	0.0094490558760353	0.0094490558760353	0.019	0.1	0.08	4.964	0.02	0.024	NA	NA	NA	16.0621	0	0	0.79	0.06	0.06	5.3713882	PMS	M	huber16	rebull17	10	6.89655172413793	1.59632034632035	13.1914782577625	Clust
1212	EPIC212011731	0.3	0.097	0.061	0.282	0.077	0.045	3616	169	113	0.03767	0.00538691976356868	0.00538691976356868	0.001	0.18	0.12	4.989	0.05	0.07	NA	NA	NA	20.937	0	0	0.79	0.06	0.06	5.4238282	PMS	M	huber16	rebull17	26.3333333333333	21.6312056737589	3.89933628318584	14.3002913819185	Clust
1213	EPIC212012042	0.228	0.232	0.083	0.229	0.156	0.064	3555	711	237	0.002029	0.000358558136441667	0.000358558136441667	-0.087	0.16	0.32	5.038	0.1	0.18	NA	NA	NA	0.7241	0	0	0.79	0.06	0.06	5.4638137	PMS	M	huber16	rebull17	69.0789473684211	48.0349344978166	13.3333333333333	17.6716676412847	Clust
1214	EPIC212012299	0.843110522	0.017320544	0.017320544	0.764118375	0.036968773	0.036968773	5280	63	63	0.4262	0.0415499525119031	0.0415499525119031	0.016	0.05	0.12	4.546	0.027	0.02	NA	NA	NA	9.6222	0	0	0.79	0.06	0.06	4.3330762	MS	G	huber16	rebull17	2.05436221563369	4.83809501374705	1.19318181818182	9.74893301546294	Clust
1215	EPIC212012721	0.333	0.066	0.055	0.316	0.047	0.041	3670	58	58	0.04518	0.00648050836773168	0.00648050836773168	0.06	0.12	0.12	4.968	0.045	0.063	NA	NA	NA	21.9089	0	0	0.79	0.06	0.06	5.3884312	PMS	M	huber16	rebull17	18.1681681681682	13.9240506329114	1.58038147138965	14.3437546873211	Clust
1216	EPIC212013132	0.481	0.049	0.019	0.425	0.043	0.012	3886	61	46	0.2094	0.0281936631088037	0.0281936631088037	0.103	0.08	0.12	4.861	0.02	0.039	NA	NA	NA	2.1293	0	0	0.79	0.06	0.06	5.2468432	PMS	K	huber16	rebull17	7.06860706860707	6.47058823529412	1.37673700463201	13.4640224970409	Clust
1217	EPIC212013222	0.448	0.04	0.064	0.399	0.027	0.05	3841	92	61	0.07883	0.00986849529091762	0.00986849529091762	-0.017	0.06	0.1	4.882	0.05	0.025	NA	NA	NA	15.5886	0	0	0.79	0.06	0.06	5.2763407	PMS	K	huber16	rebull17	11.6071428571429	9.64912280701754	1.99166883624056	12.5187051768586	Clust
1218	EPIC212013297	0.297	0.083	0.041	0.284	0.06	0.029	3626	106	85	0.0592	0.00911439643788506	0.00911439643788506	0.043	0.1	0.1	4.995	0.025	0.06	NA	NA	NA	18.7527	0	0	0.79	0.06	0.06	5.4172732	PMS	M	huber16	rebull17	20.8754208754209	15.669014084507	2.63375620518478	15.3959399288599	Clust
1219	EPIC212013502	0.329	0.327	0.148	0.307	0.28	0.102	3740	933	291	0.004078	0.000711185414252024	0.000711185414252024	-0.142	0.2	0.32	4.946	0.115	0.276	NA	NA	NA	0.2319	0	0	0.79	0.06	0.06	5.3425462	PMS	K	huber16	rebull17	72.1884498480243	62.2149837133551	16.3636363636364	17.4395638610109	Clust
1220	EPIC212013619	0.308	0.038	0.046	0.293	0.031	0.034	3628	101	58	0.02924	0.00424517345686557	0.00424517345686557	0.001	0.18	0.12	4.985	0.035	0.035	NA	NA	NA	7.383	0	0	0.79	0.06	0.06	5.4159622	PMS	M	huber16	rebull17	13.6363636363636	11.0921501706485	2.19128996692393	14.5183770754636	Clust
1221	EPIC212013705	0.209	0.046	0.038	0.221	0.034	0.035	3554	106	106	0.01046	0.00154822095039494	0.00154822095039494	-0.189	0.24	0.2	5.065	0.054	0.045	NA	NA	NA	2.1436	0	0	0.79	0.06	0.06	5.4644692	PMS	M	huber16	rebull17	20.0956937799043	15.6108597285068	2.98255486775464	14.8013475181161	Clust
1222	EPIC212014467	0.257	0.055	0.035	0.257	0.037	0.024	3575	169	84	0.01741	0.00253246278482502	0.00253246278482502	0.001	0.1	0.28	5.021	0.036	0.042	NA	NA	NA	21.8779	0	0	0.79	0.06	0.06	5.4507037	PMS	M	huber16	rebull17	17.5097276264591	11.8677042801556	3.53846153846154	14.5460240369042	Clust
1223	EPIC212014492	0.321	0.089	0.074	0.299	0.076	0.051	3619	204	116	0.03365	0.00469758223823912	0.00469758223823912	0.044	0.15	0.15	4.973	0.055	0.077	NA	NA	NA	17.8294	0	0	0.79	0.06	0.06	5.4218617	PMS	M	huber16	rebull17	25.3894080996885	21.2374581939799	4.42111080408953	13.9601255222559	Clust
1224	EPIC212015247	1.406625637	0.028439669	0.028439669	1.658449102	0.087807264	0.087807264	6685	134	161	4.739	0.401895369306664	0.401895369306664	0.042	0.1	0.08	4.259	0.045	0.063	NA	NA	NA	0.3535	0	0	0.79	0.06	0.06	3.4120987	MS	F	huber16	rebull17	2.0218363900046	5.29454077873775	2.20643231114435	8.48059441457404	Clust
1225	EPIC212015396	0.900294623	0.018616952	0.018616952	0.907193671	0.048241219	0.048241219	5258	124	124	0.6115	0.0584472404979143	0.0584472404979143	-0.256	0.3	0.66	4.511	0.06	1.176	NA	NA	NA	9.0884	0	0	0.79	0.06	0.06	4.3474972	MS	G	huber16	rebull17	2.06787328552111	5.31763178493338	2.35831114492202	9.5580115286859	Clust
1226	EPIC212015476	0.232	0.049	0.049	0.241	0.031	0.042	3555	140	112	0.009083	0.00159339543321831	0.00159339543321831	-0.094	0.15	0.21	5.038	0.056	0.04	NA	NA	NA	1.3868	0	0	0.79	0.06	0.06	5.4638137	PMS	M	huber16	rebull17	21.1206896551724	15.1452282157676	3.54430379746835	17.5426118377002	Clust
1227	EPIC212015504	0.394	0.066	0.092	0.358	0.045	0.067	3766	88	133	0.04072	0.00578721442186264	0.00578721442186264	0.005	0.15	0.12	4.918	0.08	0.05	NA	NA	NA	24.1059	0	0	0.79	0.06	0.06	5.3255032	PMS	K	huber16	rebull17	20.0507614213198	15.6424581005587	2.93414763674987	14.2122161637098	Clust
1228	EPIC212015538	0.33	0.072	0.054	0.305	0.058	0.031	3734	90	120	0.02395	0.00348284750922569	0.00348284750922569	-0.048	0.09	0.21	4.981	0.035	0.063	NA	NA	NA	0.9029	0	0	0.79	0.06	0.06	5.3464792	PMS	K	huber16	rebull17	19.0909090909091	14.5901639344262	2.81199785752544	14.5421607900864	Clust
1229	EPIC212016014	0.333	0.216	0.154	0.31	0.159	0.105	3804	483	301	0.003036	0.000778077758400997	0.000778077758400997	-0.167	0.2	0.28	4.943	0.138	0.184	NA	NA	NA	0.8467	0	0	0.79	0.06	0.06	5.3005942	PMS	K	huber16	rebull17	55.5555555555556	42.5806451612903	10.3049421661409	25.6283846640645	Clust
1230	EPIC212016785	0.116	0.002	0.003	0.139	0.003	0.003	2938	29	29	0.004899	0.000983900620490467	0.000983900620490467	0.069	0.12	0.12	5.212	0.02	0.02	NA	NA	NA	0.5205	0	0	0.79	0.06	0.06	5.8682572	PMS	M	huber16	rebull17	2.1551724137931	2.15827338129496	0.987066031313819	20.0837032147472	Clust
1231	EPIC212016828	0.114	0.002	0.002	0.138	0.003	0.003	2920	29	29	0.003249	0.000568418505001456	0.000568418505001456	0.098	0.05	0.36	5.215	0.02	0.02	NA	NA	NA	0.5861	0	0	0.79	0.06	0.06	5.8800562	PMS	M	huber16	rebull17	1.75438596491228	2.17391304347826	0.993150684931507	17.4951832872101	Clust
1232	EPIC212016898	0.141	0.009	0.011	0.165	0.006	0.011	3203	227	103	0.003693	0.00108497523680359	0.00108497523680359	-0.045	0.2	0.36	5.164	0.02	0.024	NA	NA	NA	0.3286	0	0	0.79	0.06	0.06	5.6945497	PMS	M	huber16	rebull17	7.09219858156028	5.15151515151515	5.15142054324071	29.3792373897532	Clust
1233	EPIC212016988	0.289	0.062	0.052	0.278	0.047	0.04	3605	85	85	0.04153	0.00543206577196212	0.00543206577196212	0.016	0.1	0.1	4.993	0.048	0.04	NA	NA	NA	19.9561	0	0	0.79	0.06	0.06	5.4310387	PMS	M	huber16	rebull17	19.7231833910035	15.6474820143885	2.35783633841886	13.0798597928296	Clust
1234	EPIC212017183	0.191	0.045	0.006	0.205	0.037	0.008	3578	35	144	0.02396	0.00344313291920595	0.00344313291920595	-0.147	0.25	0.3	5.088	0.03	0.048	NA	NA	NA	0.7397	0	0	0.79	0.06	0.06	5.4487372	PMS	M	huber16	rebull17	13.3507853403141	10.9756097560976	2.50139742873113	14.3703377262352	Clust
1235	EPIC212017273	0.194	0.077	0.064	0.205	0.07	0.052	3452	150	301	0.006437	0.00114209954994641	0.00114209954994641	-0.007	0.15	0.18	5.065	0.098	0.07	NA	NA	NA	1.0867	0	0	0.79	0.06	0.06	5.5313302	PMS	M	huber16	rebull17	36.340206185567	29.7560975609756	6.5324449594438	17.7427303083177	Clust
1236	EPIC212017328	0.2	0.044	0.022	0.214	0.036	0.021	3500	83	83	0.01237	0.0018318347121128	0.0018318347121128	-0.069	0.15	0.15	5.075	0.04	0.048	NA	NA	NA	14.9493	0	0	0.79	0.06	0.06	5.4998662	PMS	M	huber16	rebull17	16.5	13.3177570093458	2.37142857142857	14.8086880526499	Clust
1237	EPIC212017486	0.48	0.025	0.034	0.425	0.017	0.026	3909	47	47	0.09513	0.0119513993738134	0.0119513993738134	-0.017	0.06	0.06	4.861	0.024	0.02	NA	NA	NA	14.0674	0	0	0.79	0.06	0.06	5.2317667	PMS	K	huber16	rebull17	6.14583333333333	5.05882352941176	1.20235354310565	12.563228606973	Clust
1238	EPIC212017838	0.501	0.078	0.078	0.439	0.073	0.063	3973	209	139	0.02401	0.00346924113949684	0.00346924113949684	-0.051	0.15	0.18	4.832	0.06	0.072	NA	NA	NA	0.6692	0	0	0.79	0.06	0.06	5.1898147	PMS	K	huber16	rebull17	15.5688622754491	15.4897494305239	4.37956204379562	14.4491509350139	Clust
1239	EPIC212018005	0.402	0.068	0.095	0.358	0.055	0.073	4063	121	97	0.09165	0.012347963134119	0.012347963134119	-0.548	0.1	0.1	4.931	0.072	0.072	NA	NA	NA	13.46	0	0	0.79	0.06	0.06	5.1308197	PMS	K	huber16	rebull17	20.273631840796	17.877094972067	2.68274673886291	13.4729548653781	Clust
1240	EPIC212018408	1.358796829	0.026623024	0.026623024	1.727124776	0.090444358	0.090444358	6331	152	152	4.319	0.349991826353781	0.349991826353781	0.021	0.08	0.08	3.757	0.132	0.11	NA	NA	NA	1.5882	0	0	0.79	0.06	0.06	3.6441457	MS	F	huber16	rebull17	1.95930866423887	5.23670086011203	2.40088453640815	8.10353846616765	Clust
1241	EPIC212018728	0.493	0.049	0.059	0.433	0.049	0.044	3963	78	125	0.08219	0.0112512023908987	0.0112512023908987	-0.017	0.08	0.1	4.848	0.035	0.049	NA	NA	NA	16.4023	0	0	0.79	0.06	0.06	5.1963697	PMS	K	huber16	rebull17	10.9533468559838	10.7390300230947	2.56119101690638	13.6892595095495	Clust
1242	EPIC212018862	0.453	0.095	0.079	0.401	0.091	0.063	3943	245	153	0.02614	0.00380800286088768	0.00380800286088768	-0.114	0.2	0.24	4.863	0.06	0.084	NA	NA	NA	3.6779	0	0	0.79	0.06	0.06	5.2094797	PMS	K	huber16	rebull17	19.205298013245	19.2019950124688	5.04691858990616	14.5677232627685	Clust
1243	EPIC212018902	0.983742205	0.020565705	0.020565705	0.990736055	0.056016445	0.056016445	5630	168	135	0.8978	0.0843213274080116	0.0843213274080116	0	0.1	0.1	4.474	0.04	0.056	NA	NA	NA	9.3952	0	0	0.79	0.06	0.06	4.1036512	MS	G	huber16	rebull17	2.09055836940533	5.65402305864401	2.69094138543517	9.39199458766002	Clust
1244	EPIC212018903	0.237	0.032	0.038	0.241	0.025	0.03	3530	85	70	0.01228	0.00182740726154547	0.00182740726154547	0.002	0.12	0.18	5.039	0.036	0.03	NA	NA	NA	6.172	0	0	0.79	0.06	0.06	5.4802012	PMS	M	huber16	rebull17	14.7679324894515	11.4107883817427	2.19546742209632	14.8811666249631	Clust
1245	EPIC212018959	0.202	0.042	0.035	0.212	0.031	0.027	3548	148	106	0.006359	0.00101873417898888	0.00101873417898888	-0.171	0.2	0.24	5.071	0.04	0.048	NA	NA	NA	0.8593	0	0	0.79	0.06	0.06	5.4684022	PMS	M	huber16	rebull17	19.0594059405941	13.6792452830189	3.57948139797069	16.0203519262287	Clust
1246	EPIC212019252	0.866007013	0.014630598	0.014630598	0.9213472	0.04507697	0.04507697	4945	146	175	0.5392	0.0346152232161068	0.0346152232161068	-0.02	0.12	0.1	4.601	0.024	0.03	NA	NA	NA	11.1621	0	0	0.79	0.06	0.06	4.5526687	MS	K	huber16	rebull17	1.68943181525945	4.89250632117838	3.24570273003033	6.41973724334324	Clust
1247	EPIC212019439	0.829556841	0.018776152	0.018776152	0.810506723	0.048782676	0.048782676	5003	149	149	0.4197	0.0441984308246939	0.0441984308246939	-0.008	0.12	0.1	4.593	0.025	0.03	NA	NA	NA	9.3682	0	0	0.79	0.06	0.06	4.5146497	MS	K	huber16	rebull17	2.26339547478941	6.01878733583312	2.97821307215671	10.5309580235153	Clust
1248	EPIC212019656	0.566	0.041	0.041	0.502	0.043	0.04	4089	149	99	0.05448	0.00786007932182235	0.00786007932182235	0.016	0.12	0.18	4.782	0.035	0.035	NA	NA	NA	1.8362	0	0	0.79	0.06	0.06	5.1137767	PMS	K	huber16	rebull17	7.24381625441696	8.26693227091633	3.03252629004647	14.427458373389	Clust
1249	EPIC212020223	1.282806971	0.027856728	0.027856728	1.503223837	0.100809531	0.100809531	6318	253	202	3.167	0.267410798806387	0.267410798806387	-0.019	0.12	0.21	4.25	0.085	0.153	NA	NA	NA	0.9516	0	0	0.79	0.06	0.06	3.6526672	MS	F	huber16	rebull17	2.17154479432588	6.7062222217808	3.60082304526749	8.44366273465067	Clust
1250	EPIC212020360	0.173	0.029	0.016	0.191	0.024	0.014	3423	146	104	0.005503	0.000889392635140583	0.000889392635140583	-0.126	0.2	0.2	5.111	0.025	0.04	NA	NA	NA	0.5242	0	0	0.79	0.06	0.06	5.5503397	PMS	M	huber16	rebull17	13.0057803468208	9.94764397905759	3.65176745544844	16.1619595700633	Clust
1251	EPIC212020850	0.373	0.156	0.156	0.334	0.133	0.111	3786	390	278	0.005014	0.000832986589491825	0.000832986589491825	-0.133	0.2	0.28	4.928	0.12	0.144	NA	NA	NA	0.792	0	0	0.79	0.06	0.06	5.3123932	PMS	K	huber16	rebull17	41.8230563002681	36.5269461077844	8.82197569994717	16.6132147884289	Clust
1252	EPIC212021051	0.318	0.058	0.048	0.301	0.049	0.031	3697	108	108	0.01497	0.00219068663330434	0.00219068663330434	-0.039	0.12	0.18	4.984	0.03	0.054	NA	NA	NA	7.4103	0	0	0.79	0.06	0.06	5.3707327	PMS	M	huber16	rebull17	16.6666666666667	13.2890365448505	2.92128753043008	14.633845245854	Clust
1253	EPIC212021131	0.264	0.052	0.052	0.26	0.036	0.038	3630	137	137	0.00653	0.000992715370113887	0.000992715370113887	-0.114	0.2	0.2	5.016	0.04	0.04	NA	NA	NA	1.2287	0	0	0.79	0.06	0.06	5.4146512	PMS	M	huber16	rebull17	19.6969696969697	14.2307692307692	3.77410468319559	15.2023793279309	Clust
1254	EPIC212021253	0.322	0.033	0.028	0.305	0.024	0.019	3625	43	36	0.06028	0.00840820994593025	0.00840820994593025	0.083	0.08	0.08	4.969	0.025	0.025	NA	NA	NA	7.2379	0	0	0.79	0.06	0.06	5.4179287	PMS	M	huber16	rebull17	9.47204968944099	7.04918032786885	1.08965517241379	13.9485898240382	Clust
1255	EPIC212021375	0.925649831	0.018679236	0.018679236	0.860519128	0.042732877	0.042732877	5599	114	91	0.6497	0.0601133996399526	0.0601133996399526	-0.068	0.15	0.24	4.473	0.055	0.066	NA	NA	NA	9.0406	0	0	0.79	0.06	0.06	4.1239717	MS	G	huber16	rebull17	2.01795920816195	4.96594155894231	1.83068405072334	9.25248570724221	Clust
1256	EPIC212021901	0.396	0.153	0.183	0.362	0.128	0.125	3891	356	356	0.003605	0.000755584708701035	0.000755584708701035	-0.142	0.2	0.28	4.885	0.156	0.13	NA	NA	NA	1.2169	0	0	0.79	0.06	0.06	5.2435657	PMS	K	huber16	rebull17	42.4242424242424	34.9447513812155	9.14931894114624	20.959353916811	Clust
1257	EPIC212022062	0.168	0.031	0.017	0.186	0.025	0.014	3429	128	85	0.00556	0.000909134827250067	0.000909134827250067	-0.178	0.2	0.2	5.121	0.03	0.042	NA	NA	NA	1.0913	0	0	0.79	0.06	0.06	5.5464067	PMS	M	huber16	rebull17	14.2857142857143	10.4838709677419	3.10586176727909	16.3513458138501	Clust
1258	EPIC212023280	0.429	0.032	0.096	0.383	0.031	0.075	3846	46	155	0.08887	0.0117540330938813	0.0117540330938813	-0.037	0.08	0.06	4.899	0.078	0.03	NA	NA	NA	14.9813	0	0	0.79	0.06	0.06	5.2730632	PMS	K	huber16	rebull17	14.9184149184149	13.8381201044386	2.61310452418097	13.2260977763939	Clust
1259	EPIC212023593	0.331	0.217	0.136	0.301	0.17	0.094	3727	541	270	0.004146	0.000668800196211059	0.000668800196211059	-0.152	0.2	0.28	4.963	0.105	0.189	NA	NA	NA	0.5745	0	0	0.79	0.06	0.06	5.3510677	PMS	K	huber16	rebull17	53.3232628398791	43.8538205980066	10.8800643949557	16.1312155381346	Clust
1260	EPIC212024154	0.777	0.046	0.046	0.702	0.042	0.039	4706	169	141	0.9694	0.189186278460542	0.189186278460542	0.061	0.1	0.1	4.625	0.03	0.03	NA	NA	NA	10.5626	0	0	0.79	0.06	0.06	4.7093332	PMS	K	huber16	rebull17	5.92020592020592	5.76923076923077	3.29366765830854	19.5158116835715	Clust
1261	EPIC212024396	0.216	0.062	0.031	0.231	0.045	0.024	3527	128	107	0.01417	0.00213335694068083	0.00213335694068083	-0.078	0.15	0.12	5.056	0.035	0.049	NA	NA	NA	16.6434	0	0	0.79	0.06	0.06	5.4821677	PMS	M	huber16	rebull17	21.5277777777778	14.9350649350649	3.33144315282109	15.0554477112267	Clust
